Date,Maha_Lord,Antar_Lord,Prayant_Lord,Maha_Strength,Antar_Strength,Prayant_Strength,Auspiciousness,Inauspiciousness,Active_Status,Entity,Birth_Date
2088-08-01,Sun,Jupiter,Mercury,5.2,6.4,5.6,5.14,5.36,Active,Palantir Technologies Inc.,2020-09-30
2088-08-18,Sun,Jupiter,Ketu,5.2,6.4,4.8,5.98,4.72,Active,Palantir Technologies Inc.,2020-09-30
2088-10-04,Sun,Jupiter,Venus,5.2,6.4,5.2,4.56,5.94,Active,Palantir Technologies Inc.,2020-09-30
2088-10-19,Sun,Jupiter,Sun,5.2,6.4,5.2,6.56,4.14,Active,Palantir Technologies Inc.,2020-09-30
2088-11-11,Sun,Jupiter,Moon,5.2,6.4,5.2,6.56,3.94,Active,Palantir Technologies Inc.,2020-09-30
2088-11-28,Sun,Jupiter,Mars,5.2,6.4,6.0,6.72,3.98,Active,Palantir Technologies Inc.,2020-09-30
2089-01-13,Sun,Jupiter,Saturn,5.2,6.4,6.0,5.22,5.48,Active,Palantir Technologies Inc.,2020-09-30
2089-03-08,Sun,Saturn,Saturn,5.2,6.0,6.0,4.6,6.4,Active,Palantir Technologies Inc.,2020-09-30
2089-04-25,Sun,Saturn,Mercury,5.2,6.0,5.6,5.02,5.78,Active,Palantir Technologies Inc.,2020-09-30
2089-05-14,Sun,Saturn,Ketu,5.2,6.0,4.8,4.86,6.14,Active,Palantir Technologies Inc.,2020-09-30
2089-07-09,Sun,Saturn,Venus,5.2,6.0,5.2,4.44,6.36,Active,Palantir Technologies Inc.,2020-09-30
2089-07-26,Sun,Saturn,Sun,5.2,6.0,5.2,4.44,6.56,Active,Palantir Technologies Inc.,2020-09-30
2089-08-23,Sun,Saturn,Moon,5.2,6.0,5.2,4.44,6.36,Active,Palantir Technologies Inc.,2020-09-30
2089-09-12,Sun,Saturn,Mars,5.2,6.0,6.0,4.6,6.4,Active,Palantir Technologies Inc.,2020-09-30
2089-11-02,Sun,Saturn,Rahu,5.2,6.0,5.2,4.94,6.06,Active,Palantir Technologies Inc.,2020-09-30
2089-12-22,Sun,Saturn,Mercury,5.2,6.0,5.6,5.02,5.78,Active,Palantir Technologies Inc.,2020-09-30
2090-02-02,Sun,Mercury,Mercury,5.2,5.6,5.6,5.4,5.1,Active,Palantir Technologies Inc.,2020-09-30
2090-02-20,Sun,Mercury,Ketu,5.2,5.6,4.8,5.24,5.46,Active,Palantir Technologies Inc.,2020-09-30
2090-04-11,Sun,Mercury,Venus,5.2,5.6,5.2,4.82,5.68,Active,Palantir Technologies Inc.,2020-09-30
2090-04-26,Sun,Mercury,Sun,5.2,5.6,5.2,5.82,4.88,Active,Palantir Technologies Inc.,2020-09-30
2090-05-21,Sun,Mercury,Moon,5.2,5.6,5.2,4.82,5.68,Active,Palantir Technologies Inc.,2020-09-30
2090-06-08,Sun,Mercury,Mars,5.2,5.6,6.0,5.98,4.72,Active,Palantir Technologies Inc.,2020-09-30
2090-07-23,Sun,Mercury,Rahu,5.2,5.6,5.2,5.32,5.38,Active,Palantir Technologies Inc.,2020-09-30
2090-09-01,Sun,Mercury,Jupiter,5.2,5.6,6.4,6.06,4.44,Active,Palantir Technologies Inc.,2020-09-30
2090-10-24,Sun,Mercury,Ketu,5.2,5.6,4.8,5.24,5.46,Active,Palantir Technologies Inc.,2020-09-30
2090-10-31,Sun,Ketu,Ketu,5.2,4.8,4.8,5.0,6.0,Active,Palantir Technologies Inc.,2020-09-30
2090-11-21,Sun,Ketu,Venus,5.2,4.8,5.2,4.58,6.22,Active,Palantir Technologies Inc.,2020-09-30
2090-11-27,Sun,Ketu,Sun,5.2,4.8,5.2,4.58,6.42,Active,Palantir Technologies Inc.,2020-09-30
2090-12-07,Sun,Ketu,Moon,5.2,4.8,5.2,4.58,6.22,Active,Palantir Technologies Inc.,2020-09-30
2090-12-14,Sun,Ketu,Mars,5.2,4.8,6.0,6.24,4.76,Active,Palantir Technologies Inc.,2020-09-30
2091-01-02,Sun,Ketu,Rahu,5.2,4.8,5.2,5.08,5.92,Active,Palantir Technologies Inc.,2020-09-30
2091-01-19,Sun,Ketu,Jupiter,5.2,4.8,6.4,5.82,4.98,Active,Palantir Technologies Inc.,2020-09-30
2091-02-07,Sun,Ketu,Saturn,5.2,4.8,6.0,4.74,6.26,Active,Palantir Technologies Inc.,2020-09-30
2091-02-27,Sun,Ketu,Venus,5.2,4.8,5.2,4.58,6.22,Active,Palantir Technologies Inc.,2020-09-30
2091-04-27,Sun,Venus,Venus,5.2,5.2,5.2,4.2,6.3,Active,Palantir Technologies Inc.,2020-09-30
2091-05-15,Sun,Venus,Sun,5.2,5.2,5.2,4.2,6.5,Active,Palantir Technologies Inc.,2020-09-30
2091-06-13,Sun,Venus,Moon,5.2,5.2,5.2,4.2,6.3,Active,Palantir Technologies Inc.,2020-09-30
2091-07-04,Sun,Venus,Mars,5.2,5.2,6.0,4.86,5.84,Active,Palantir Technologies Inc.,2020-09-30
2091-08-26,Sun,Venus,Rahu,5.2,5.2,5.2,4.7,6.0,Active,Palantir Technologies Inc.,2020-09-30
2091-10-12,Sun,Venus,Jupiter,5.2,5.2,6.4,4.94,5.56,Active,Palantir Technologies Inc.,2020-09-30
2091-12-08,Sun,Venus,Saturn,5.2,5.2,6.0,4.36,6.34,Active,Palantir Technologies Inc.,2020-09-30
2092-01-27,Sun,Venus,Mercury,5.2,5.2,5.6,4.78,5.72,Active,Palantir Technologies Inc.,2020-09-30
2092-03-24,Sun,Moon,Moon,5.2,5.2,5.2,6.2,4.3,Active,Palantir Technologies Inc.,2020-09-30
2092-04-18,Moon,Moon,Moon,5.2,5.2,5.2,5.2,4.8,Active,Palantir Technologies Inc.,2020-09-30
2092-05-05,Moon,Moon,Mars,5.2,5.2,6.0,5.36,4.84,Active,Palantir Technologies Inc.,2020-09-30
2092-06-18,Moon,Moon,Rahu,5.2,5.2,5.2,5.2,5.0,Active,Palantir Technologies Inc.,2020-09-30
2092-07-28,Moon,Moon,Jupiter,5.2,5.2,6.4,5.44,4.56,Active,Palantir Technologies Inc.,2020-09-30
2092-09-13,Moon,Moon,Saturn,5.2,5.2,6.0,5.36,4.84,Active,Palantir Technologies Inc.,2020-09-30
2092-10-25,Moon,Moon,Mercury,5.2,5.2,5.6,6.28,3.72,Active,Palantir Technologies Inc.,2020-09-30
2092-11-11,Moon,Moon,Ketu,5.2,5.2,4.8,5.12,5.08,Active,Palantir Technologies Inc.,2020-09-30
2092-12-30,Moon,Moon,Venus,5.2,5.2,5.2,5.2,4.8,Active,Palantir Technologies Inc.,2020-09-30
2093-01-18,Moon,Moon,Mars,5.2,5.2,6.0,5.36,4.84,Active,Palantir Technologies Inc.,2020-09-30
2093-01-30,Moon,Mars,Mars,5.2,6.0,6.0,5.6,4.9,Active,Palantir Technologies Inc.,2020-09-30
2093-03-02,Moon,Mars,Rahu,5.2,6.0,5.2,5.44,5.06,Active,Palantir Technologies Inc.,2020-09-30
2093-03-30,Moon,Mars,Jupiter,5.2,6.0,6.4,6.18,4.12,Active,Palantir Technologies Inc.,2020-09-30
2093-05-02,Moon,Mars,Saturn,5.2,6.0,6.0,5.6,4.9,Active,Palantir Technologies Inc.,2020-09-30
2093-05-31,Moon,Mars,Mercury,5.2,6.0,5.6,5.02,5.28,Active,Palantir Technologies Inc.,2020-09-30
2093-06-12,Moon,Mars,Ketu,5.2,6.0,4.8,5.36,5.14,Active,Palantir Technologies Inc.,2020-09-30
2093-07-17,Moon,Mars,Venus,5.2,6.0,5.2,5.44,4.86,Active,Palantir Technologies Inc.,2020-09-30
2093-07-27,Moon,Mars,Sun,5.2,6.0,5.2,6.44,4.06,Active,Palantir Technologies Inc.,2020-09-30
2093-08-16,Moon,Mars,Rahu,5.2,6.0,5.2,5.44,5.06,Active,Palantir Technologies Inc.,2020-09-30
2093-11-04,Moon,Rahu,Rahu,5.2,5.2,5.2,5.2,5.3,Active,Palantir Technologies Inc.,2020-09-30
2094-01-14,Moon,Rahu,Jupiter,5.2,5.2,6.4,5.44,4.86,Active,Palantir Technologies Inc.,2020-09-30
2094-04-08,Moon,Rahu,Saturn,5.2,5.2,6.0,5.86,4.64,Active,Palantir Technologies Inc.,2020-09-30
2094-06-23,Moon,Rahu,Mercury,5.2,5.2,5.6,5.78,4.52,Active,Palantir Technologies Inc.,2020-09-30
2094-07-24,Moon,Rahu,Ketu,5.2,5.2,4.8,5.12,5.38,Active,Palantir Technologies Inc.,2020-09-30
2094-10-20,Moon,Rahu,Venus,5.2,5.2,5.2,5.2,5.1,Active,Palantir Technologies Inc.,2020-09-30
2094-11-16,Moon,Rahu,Sun,5.2,5.2,5.2,4.7,5.8,Active,Palantir Technologies Inc.,2020-09-30
2094-12-30,Moon,Rahu,Moon,5.2,5.2,5.2,4.7,5.6,Active,Palantir Technologies Inc.,2020-09-30
2095-02-07,Moon,Rahu,Jupiter,5.2,5.2,6.4,5.44,4.86,Active,Palantir Technologies Inc.,2020-09-30
2095-04-11,Moon,Jupiter,Jupiter,5.2,6.4,6.4,5.8,4.2,Active,Palantir Technologies Inc.,2020-09-30
2095-06-25,Moon,Jupiter,Saturn,5.2,6.4,6.0,5.72,4.48,Active,Palantir Technologies Inc.,2020-09-30
2095-08-31,Moon,Jupiter,Mercury,5.2,6.4,5.6,5.14,4.86,Active,Palantir Technologies Inc.,2020-09-30
2095-09-28,Moon,Jupiter,Ketu,5.2,6.4,4.8,5.48,4.72,Active,Palantir Technologies Inc.,2020-09-30
2095-12-16,Moon,Jupiter,Venus,5.2,6.4,5.2,5.06,4.94,Active,Palantir Technologies Inc.,2020-09-30
2096-01-08,Moon,Jupiter,Sun,5.2,6.4,5.2,6.56,3.64,Active,Palantir Technologies Inc.,2020-09-30
2096-02-17,Moon,Jupiter,Moon,5.2,6.4,5.2,6.06,3.94,Active,Palantir Technologies Inc.,2020-09-30
2096-03-15,Moon,Jupiter,Mars,5.2,6.4,6.0,6.22,3.98,Active,Palantir Technologies Inc.,2020-09-30
2096-06-01,Moon,Jupiter,Saturn,5.2,6.4,6.0,5.72,4.48,Active,Palantir Technologies Inc.,2020-09-30
2096-08-29,Moon,Saturn,Saturn,5.2,6.0,6.0,5.6,4.9,Active,Palantir Technologies Inc.,2020-09-30
2096-11-17,Moon,Saturn,Mercury,5.2,6.0,5.6,6.52,3.78,Active,Palantir Technologies Inc.,2020-09-30
2096-12-19,Moon,Saturn,Ketu,5.2,6.0,4.8,5.36,5.14,Active,Palantir Technologies Inc.,2020-09-30
2097-03-23,Moon,Saturn,Venus,5.2,6.0,5.2,5.94,4.36,Active,Palantir Technologies Inc.,2020-09-30
2097-04-20,Moon,Saturn,Sun,5.2,6.0,5.2,4.94,5.56,Active,Palantir Technologies Inc.,2020-09-30
2097-06-06,Moon,Saturn,Moon,5.2,6.0,5.2,4.94,5.36,Active,Palantir Technologies Inc.,2020-09-30
2097-07-09,Moon,Saturn,Mars,5.2,6.0,6.0,5.1,5.4,Active,Palantir Technologies Inc.,2020-09-30
2097-10-01,Moon,Saturn,Rahu,5.2,6.0,5.2,5.44,5.06,Active,Palantir Technologies Inc.,2020-09-30
2097-12-23,Moon,Saturn,Mercury,5.2,6.0,5.6,6.52,3.78,Active,Palantir Technologies Inc.,2020-09-30
2098-03-04,Moon,Mercury,Mercury,5.2,5.6,5.6,6.4,3.6,Active,Palantir Technologies Inc.,2020-09-30
2098-04-02,Moon,Mercury,Ketu,5.2,5.6,4.8,5.74,4.46,Active,Palantir Technologies Inc.,2020-09-30
2098-06-25,Moon,Mercury,Venus,5.2,5.6,5.2,6.32,3.68,Active,Palantir Technologies Inc.,2020-09-30
2098-07-20,Moon,Mercury,Sun,5.2,5.6,5.2,6.32,3.88,Active,Palantir Technologies Inc.,2020-09-30
2098-08-31,Moon,Mercury,Moon,5.2,5.6,5.2,4.82,5.18,Active,Palantir Technologies Inc.,2020-09-30
2098-09-30,Moon,Mercury,Mars,5.2,5.6,6.0,5.98,4.22,Active,Palantir Technologies Inc.,2020-09-30
2098-12-14,Moon,Mercury,Rahu,5.2,5.6,5.2,5.82,4.38,Active,Palantir Technologies Inc.,2020-09-30
2099-02-19,Moon,Mercury,Jupiter,5.2,5.6,6.4,6.06,3.94,Active,Palantir Technologies Inc.,2020-09-30
2099-05-17,Moon,Mercury,Ketu,5.2,5.6,4.8,5.74,4.46,Active,Palantir Technologies Inc.,2020-09-30
2099-05-29,Moon,Ketu,Ketu,5.2,4.8,4.8,5.0,5.5,Active,Palantir Technologies Inc.,2020-09-30
2099-07-02,Moon,Ketu,Venus,5.2,4.8,5.2,5.08,5.22,Active,Palantir Technologies Inc.,2020-09-30
2099-07-13,Moon,Ketu,Sun,5.2,4.8,5.2,4.58,5.92,Active,Palantir Technologies Inc.,2020-09-30
2099-07-30,Moon,Ketu,Moon,5.2,4.8,5.2,4.58,5.72,Active,Palantir Technologies Inc.,2020-09-30
2099-08-11,Moon,Ketu,Mars,5.2,4.8,6.0,5.74,4.76,Active,Palantir Technologies Inc.,2020-09-30
2099-09-11,Moon,Ketu,Rahu,5.2,4.8,5.2,5.08,5.42,Active,Palantir Technologies Inc.,2020-09-30
2099-10-09,Moon,Ketu,Jupiter,5.2,4.8,6.4,5.32,4.98,Active,Palantir Technologies Inc.,2020-09-30
2099-11-11,Moon,Ketu,Saturn,5.2,4.8,6.0,5.24,5.26,Active,Palantir Technologies Inc.,2020-09-30
2099-12-13,Moon,Ketu,Venus,5.2,4.8,5.2,5.08,5.22,Active,Palantir Technologies Inc.,2020-09-30
2100-03-21,Moon,Venus,Venus,5.2,5.2,5.2,5.2,4.8,Active,Palantir Technologies Inc.,2020-09-30
2100-04-20,Moon,Venus,Sun,5.2,5.2,5.2,4.7,5.5,Active,Palantir Technologies Inc.,2020-09-30
2100-06-08,Moon,Venus,Moon,5.2,5.2,5.2,4.7,5.3,Active,Palantir Technologies Inc.,2020-09-30
2100-07-13,Moon,Venus,Mars,5.2,5.2,6.0,5.36,4.84,Active,Palantir Technologies Inc.,2020-09-30
2100-10-09,Moon,Venus,Rahu,5.2,5.2,5.2,5.2,5.0,Active,Palantir Technologies Inc.,2020-09-30
2100-12-27,Moon,Venus,Jupiter,5.2,5.2,6.4,5.44,4.56,Active,Palantir Technologies Inc.,2020-09-30
2101-03-31,Moon,Venus,Saturn,5.2,5.2,6.0,5.86,4.34,Active,Palantir Technologies Inc.,2020-09-30
2101-06-23,Moon,Venus,Mercury,5.2,5.2,5.6,6.28,3.72,Active,Palantir Technologies Inc.,2020-09-30
2101-08-05,Moon,Venus,Sun,5.2,5.2,5.2,4.7,5.5,Active,Palantir Technologies Inc.,2020-09-30
2101-08-14,Moon,Sun,Sun,5.2,5.2,5.2,6.2,4.3,Active,Palantir Technologies Inc.,2020-09-30
2101-08-28,Moon,Sun,Moon,5.2,5.2,5.2,6.2,4.1,Active,Palantir Technologies Inc.,2020-09-30
2101-09-08,Moon,Sun,Mars,5.2,5.2,6.0,6.36,4.14,Active,Palantir Technologies Inc.,2020-09-30
2101-10-04,Moon,Sun,Rahu,5.2,5.2,5.2,5.7,4.8,Active,Palantir Technologies Inc.,2020-09-30
2101-10-28,Moon,Sun,Jupiter,5.2,5.2,6.4,6.44,3.86,Active,Palantir Technologies Inc.,2020-09-30
2101-11-25,Moon,Sun,Saturn,5.2,5.2,6.0,4.86,5.64,Active,Palantir Technologies Inc.,2020-09-30
2101-12-20,Moon,Sun,Mercury,5.2,5.2,5.6,6.28,4.02,Active,Palantir Technologies Inc.,2020-09-30
2101-12-31,Moon,Sun,Ketu,5.2,5.2,4.8,5.62,4.88,Active,Palantir Technologies Inc.,2020-09-30
2102-03-25,Moon,Mars,Mars,5.2,6.0,6.0,5.6,4.9,Active,Palantir Technologies Inc.,2020-09-30
2102-04-03,Mars,Mars,Mars,6.0,6.0,6.0,6.0,5.0,Active,Palantir Technologies Inc.,2020-09-30
2102-04-24,Mars,Mars,Rahu,6.0,6.0,5.2,5.84,5.16,Active,Palantir Technologies Inc.,2020-09-30
2102-05-14,Mars,Mars,Jupiter,6.0,6.0,6.4,7.08,3.72,Active,Palantir Technologies Inc.,2020-09-30
2102-06-06,Mars,Mars,Saturn,6.0,6.0,6.0,6.0,5.0,Active,Palantir Technologies Inc.,2020-09-30
2102-06-26,Mars,Mars,Mercury,6.0,6.0,5.6,4.92,5.88,Active,Palantir Technologies Inc.,2020-09-30
2102-07-05,Mars,Mars,Ketu,6.0,6.0,4.8,5.76,5.24,Active,Palantir Technologies Inc.,2020-09-30
2102-07-29,Mars,Mars,Venus,6.0,6.0,5.2,5.84,4.96,Active,Palantir Technologies Inc.,2020-09-30
2102-08-05,Mars,Mars,Sun,6.0,6.0,5.2,6.84,4.16,Active,Palantir Technologies Inc.,2020-09-30
2102-08-19,Mars,Mars,Rahu,6.0,6.0,5.2,5.84,5.16,Active,Palantir Technologies Inc.,2020-09-30
2102-10-14,Mars,Rahu,Rahu,6.0,5.2,5.2,5.6,5.4,Active,Palantir Technologies Inc.,2020-09-30
2102-12-03,Mars,Rahu,Jupiter,6.0,5.2,6.4,6.34,4.46,Active,Palantir Technologies Inc.,2020-09-30
2103-01-31,Mars,Rahu,Saturn,6.0,5.2,6.0,6.26,4.74,Active,Palantir Technologies Inc.,2020-09-30
2103-03-25,Mars,Rahu,Mercury,6.0,5.2,5.6,5.18,5.62,Active,Palantir Technologies Inc.,2020-09-30
2103-04-15,Mars,Rahu,Ketu,6.0,5.2,4.8,5.52,5.48,Active,Palantir Technologies Inc.,2020-09-30
2103-06-16,Mars,Rahu,Venus,6.0,5.2,5.2,5.6,5.2,Active,Palantir Technologies Inc.,2020-09-30
2103-07-05,Mars,Rahu,Sun,6.0,5.2,5.2,5.1,5.9,Active,Palantir Technologies Inc.,2020-09-30
2103-08-05,Mars,Rahu,Moon,6.0,5.2,5.2,5.1,5.7,Active,Palantir Technologies Inc.,2020-09-30
2103-09-01,Mars,Rahu,Jupiter,6.0,5.2,6.4,6.34,4.46,Active,Palantir Technologies Inc.,2020-09-30
2103-10-15,Mars,Jupiter,Jupiter,6.0,6.4,6.4,7.2,3.3,Active,Palantir Technologies Inc.,2020-09-30
2103-12-07,Mars,Jupiter,Saturn,6.0,6.4,6.0,6.62,4.08,Active,Palantir Technologies Inc.,2020-09-30
2104-01-23,Mars,Jupiter,Mercury,6.0,6.4,5.6,5.04,5.46,Active,Palantir Technologies Inc.,2020-09-30
2104-02-11,Mars,Jupiter,Ketu,6.0,6.4,4.8,6.38,4.32,Active,Palantir Technologies Inc.,2020-09-30
2104-04-06,Mars,Jupiter,Venus,6.0,6.4,5.2,5.46,5.04,Active,Palantir Technologies Inc.,2020-09-30
2104-04-23,Mars,Jupiter,Sun,6.0,6.4,5.2,6.96,3.74,Active,Palantir Technologies Inc.,2020-09-30
2104-05-20,Mars,Jupiter,Moon,6.0,6.4,5.2,6.96,3.54,Active,Palantir Technologies Inc.,2020-09-30
2104-06-09,Mars,Jupiter,Mars,6.0,6.4,6.0,7.12,3.58,Active,Palantir Technologies Inc.,2020-09-30
2104-08-02,Mars,Jupiter,Saturn,6.0,6.4,6.0,6.62,4.08,Active,Palantir Technologies Inc.,2020-09-30
2104-10-04,Mars,Saturn,Saturn,6.0,6.0,6.0,6.0,5.0,Active,Palantir Technologies Inc.,2020-09-30
2104-11-28,Mars,Saturn,Mercury,6.0,6.0,5.6,5.42,5.38,Active,Palantir Technologies Inc.,2020-09-30
2104-12-21,Mars,Saturn,Ketu,6.0,6.0,4.8,5.76,5.24,Active,Palantir Technologies Inc.,2020-09-30
2105-02-25,Mars,Saturn,Venus,6.0,6.0,5.2,6.34,4.46,Active,Palantir Technologies Inc.,2020-09-30
2105-03-16,Mars,Saturn,Sun,6.0,6.0,5.2,5.34,5.66,Active,Palantir Technologies Inc.,2020-09-30
2105-04-18,Mars,Saturn,Moon,6.0,6.0,5.2,5.34,5.46,Active,Palantir Technologies Inc.,2020-09-30
2105-05-11,Mars,Saturn,Mars,6.0,6.0,6.0,5.5,5.5,Active,Palantir Technologies Inc.,2020-09-30
2105-07-09,Mars,Saturn,Rahu,6.0,6.0,5.2,5.84,5.16,Active,Palantir Technologies Inc.,2020-09-30
2105-09-05,Mars,Saturn,Mercury,6.0,6.0,5.6,5.42,5.38,Active,Palantir Technologies Inc.,2020-09-30
2105-10-25,Mars,Mercury,Mercury,6.0,5.6,5.6,4.8,5.7,Active,Palantir Technologies Inc.,2020-09-30
2105-11-15,Mars,Mercury,Ketu,6.0,5.6,4.8,5.14,5.56,Active,Palantir Technologies Inc.,2020-09-30
2106-01-12,Mars,Mercury,Venus,6.0,5.6,5.2,5.22,5.28,Active,Palantir Technologies Inc.,2020-09-30
2106-01-30,Mars,Mercury,Sun,6.0,5.6,5.2,6.72,3.98,Active,Palantir Technologies Inc.,2020-09-30
2106-02-28,Mars,Mercury,Moon,6.0,5.6,5.2,4.72,5.78,Active,Palantir Technologies Inc.,2020-09-30
2106-03-21,Mars,Mercury,Mars,6.0,5.6,6.0,5.38,5.32,Active,Palantir Technologies Inc.,2020-09-30
2106-05-13,Mars,Mercury,Rahu,6.0,5.6,5.2,5.22,5.48,Active,Palantir Technologies Inc.,2020-09-30
2106-06-29,Mars,Mercury,Jupiter,6.0,5.6,6.4,5.46,5.04,Active,Palantir Technologies Inc.,2020-09-30
2106-08-28,Mars,Mercury,Ketu,6.0,5.6,4.8,5.14,5.56,Active,Palantir Technologies Inc.,2020-09-30
2106-09-06,Mars,Ketu,Ketu,6.0,4.8,4.8,5.4,5.6,Active,Palantir Technologies Inc.,2020-09-30
2106-09-30,Mars,Ketu,Venus,6.0,4.8,5.2,5.48,5.32,Active,Palantir Technologies Inc.,2020-09-30
2106-10-07,Mars,Ketu,Sun,6.0,4.8,5.2,4.98,6.02,Active,Palantir Technologies Inc.,2020-09-30
2106-10-19,Mars,Ketu,Moon,6.0,4.8,5.2,4.98,5.82,Active,Palantir Technologies Inc.,2020-09-30
2106-10-28,Mars,Ketu,Mars,6.0,4.8,6.0,6.14,4.86,Active,Palantir Technologies Inc.,2020-09-30
2106-11-19,Mars,Ketu,Rahu,6.0,4.8,5.2,5.48,5.52,Active,Palantir Technologies Inc.,2020-09-30
2106-12-08,Mars,Ketu,Jupiter,6.0,4.8,6.4,6.22,4.58,Active,Palantir Technologies Inc.,2020-09-30
2106-12-31,Mars,Ketu,Saturn,6.0,4.8,6.0,5.64,5.36,Active,Palantir Technologies Inc.,2020-09-30
2107-01-22,Mars,Ketu,Venus,6.0,4.8,5.2,5.48,5.32,Active,Palantir Technologies Inc.,2020-09-30
2107-04-01,Mars,Venus,Venus,6.0,5.2,5.2,5.6,4.9,Active,Palantir Technologies Inc.,2020-09-30
2107-04-22,Mars,Venus,Sun,6.0,5.2,5.2,5.1,5.6,Active,Palantir Technologies Inc.,2020-09-30
2107-05-27,Mars,Venus,Moon,6.0,5.2,5.2,5.1,5.4,Active,Palantir Technologies Inc.,2020-09-30
2107-06-20,Mars,Venus,Mars,6.0,5.2,6.0,5.76,4.94,Active,Palantir Technologies Inc.,2020-09-30
2107-08-21,Mars,Venus,Rahu,6.0,5.2,5.2,5.6,5.1,Active,Palantir Technologies Inc.,2020-09-30
2107-10-15,Mars,Venus,Jupiter,6.0,5.2,6.4,6.34,4.16,Active,Palantir Technologies Inc.,2020-09-30
2107-12-20,Mars,Venus,Saturn,6.0,5.2,6.0,6.26,4.44,Active,Palantir Technologies Inc.,2020-09-30
2108-02-16,Mars,Venus,Mercury,6.0,5.2,5.6,5.18,5.32,Active,Palantir Technologies Inc.,2020-09-30
2108-03-17,Mars,Venus,Sun,6.0,5.2,5.2,5.1,5.6,Active,Palantir Technologies Inc.,2020-09-30
2108-03-24,Mars,Sun,Sun,6.0,5.2,5.2,6.6,4.4,Active,Palantir Technologies Inc.,2020-09-30
2108-04-03,Mars,Sun,Moon,6.0,5.2,5.2,6.6,4.2,Active,Palantir Technologies Inc.,2020-09-30
2108-04-10,Mars,Sun,Mars,6.0,5.2,6.0,6.76,4.24,Active,Palantir Technologies Inc.,2020-09-30
2108-04-29,Mars,Sun,Rahu,6.0,5.2,5.2,6.1,4.9,Active,Palantir Technologies Inc.,2020-09-30
2108-05-15,Mars,Sun,Jupiter,6.0,5.2,6.4,6.84,3.96,Active,Palantir Technologies Inc.,2020-09-30
2108-06-04,Mars,Sun,Saturn,6.0,5.2,6.0,5.26,5.74,Active,Palantir Technologies Inc.,2020-09-30
2108-06-22,Mars,Sun,Mercury,6.0,5.2,5.6,5.18,5.62,Active,Palantir Technologies Inc.,2020-09-30
2108-06-29,Mars,Sun,Ketu,6.0,5.2,4.8,6.02,4.98,Active,Palantir Technologies Inc.,2020-09-30
2108-07-21,Mars,Sun,Moon,6.0,5.2,5.2,6.6,4.2,Active,Palantir Technologies Inc.,2020-09-30
2108-08-08,Mars,Moon,Moon,6.0,5.2,5.2,6.6,3.9,Active,Palantir Technologies Inc.,2020-09-30
2108-08-20,Mars,Moon,Mars,6.0,5.2,6.0,6.26,4.44,Active,Palantir Technologies Inc.,2020-09-30
2108-09-20,Mars,Moon,Rahu,6.0,5.2,5.2,6.1,4.6,Active,Palantir Technologies Inc.,2020-09-30
2108-10-17,Mars,Moon,Jupiter,6.0,5.2,6.4,6.84,3.66,Active,Palantir Technologies Inc.,2020-09-30
2108-11-19,Mars,Moon,Saturn,6.0,5.2,6.0,6.26,4.44,Active,Palantir Technologies Inc.,2020-09-30
2108-12-19,Mars,Moon,Mercury,6.0,5.2,5.6,6.68,3.82,Active,Palantir Technologies Inc.,2020-09-30
2108-12-31,Mars,Moon,Ketu,6.0,5.2,4.8,6.02,4.68,Active,Palantir Technologies Inc.,2020-09-30
2109-02-03,Mars,Moon,Venus,6.0,5.2,5.2,6.1,4.4,Active,Palantir Technologies Inc.,2020-09-30
2109-03-25,Mars,Rahu,Rahu,6.0,5.2,5.2,5.6,5.4,Active,Palantir Technologies Inc.,2020-09-30
2109-08-16,Rahu,Rahu,Rahu,5.2,5.2,5.2,5.2,5.8,Active,Palantir Technologies Inc.,2020-09-30
2109-12-22,Rahu,Rahu,Jupiter,5.2,5.2,6.4,5.44,5.36,Active,Palantir Technologies Inc.,2020-09-30
2110-05-22,Rahu,Rahu,Saturn,5.2,5.2,6.0,6.36,4.64,Active,Palantir Technologies Inc.,2020-09-30
2110-10-05,Rahu,Rahu,Mercury,5.2,5.2,5.6,5.28,5.52,Active,Palantir Technologies Inc.,2020-09-30
2110-11-30,Rahu,Rahu,Ketu,5.2,5.2,4.8,5.12,5.88,Active,Palantir Technologies Inc.,2020-09-30
2111-05-09,Rahu,Rahu,Venus,5.2,5.2,5.2,5.2,5.6,Active,Palantir Technologies Inc.,2020-09-30
2111-06-25,Rahu,Rahu,Sun,5.2,5.2,5.2,4.2,6.8,Active,Palantir Technologies Inc.,2020-09-30
2111-09-13,Rahu,Rahu,Moon,5.2,5.2,5.2,4.2,6.6,Active,Palantir Technologies Inc.,2020-09-30
2111-11-22,Rahu,Rahu,Jupiter,5.2,5.2,6.4,5.44,5.36,Active,Palantir Technologies Inc.,2020-09-30
2112-03-15,Rahu,Jupiter,Jupiter,5.2,6.4,6.4,5.8,4.7,Active,Palantir Technologies Inc.,2020-09-30
2112-07-28,Rahu,Jupiter,Saturn,5.2,6.4,6.0,6.22,4.48,Active,Palantir Technologies Inc.,2020-09-30
2112-11-25,Rahu,Jupiter,Mercury,5.2,6.4,5.6,5.14,5.36,Active,Palantir Technologies Inc.,2020-09-30
2113-01-14,Rahu,Jupiter,Ketu,5.2,6.4,4.8,5.48,5.22,Active,Palantir Technologies Inc.,2020-09-30
2113-06-05,Rahu,Jupiter,Venus,5.2,6.4,5.2,5.06,5.44,Active,Palantir Technologies Inc.,2020-09-30
